Año,Mes,Pais de destino,Puerto de embarque,Producto,Monto Fob(US$),Peso (Toneladas)
2021,Marzo,Japón,Coronel,Litio,82108.25,14.68
2021,Marzo,Taiwán (Formosa),Coronel,Cobre,20077796.09,2304.816
2021,Marzo,Canadá,Aerop. A. Merino Benítez,Litio,0.25,0.005
2021,Marzo,China,Aerop. A. Merino Benítez,Litio,174.56,0.0234
2021,Marzo,Corea del Sur,Aerop. A. Merino Benítez,Litio,173.32,0.0216
2021,Marzo,España,Aerop. A. Merino Benítez,Oro,2154368.85,0.0387
2021,Marzo,España,Aerop. A. Merino Benítez,Cobre,130.0,0.0036
2021,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,2788163.03,0.25983
2021,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,30945924.11,37.168
2021,Marzo,Japón,Aerop. A. Merino Benítez,Cobre,1230.0,0.001
2021,Marzo,Japón,Aerop. A. Merino Benítez,Litio,41.17,0.0064
2021,Marzo,Reino Unido,Aerop. A. Merino Benítez,Litio,562.5,0.114
2021,Marzo,Suiza,Aerop. A. Merino Benítez,Oro,21856066.78,9.84083
2021,Marzo,Suiza,Aerop. A. Merino Benítez,Oro,39122379.18,1.46349
2021,Marzo,China,Iquique,Cobre,16496199.98,1872.851
2021,Marzo,China,Iquique,Cobre,15554.57,2.073
2021,Marzo,China,Iquique,Litio,126.5,0.01751
2021,Marzo,China,Iquique,Litio,798537.37,103.2
2021,Marzo,Corea del Sur,Iquique,Cobre,23442342.47,2509.788
2021,Marzo,Corea del Sur,Iquique,Cobre,37189.77,5.366
2021,Marzo,Corea del Sur,Iquique,Litio,190.76,0.02575
2021,Marzo,Corea del Sur,Iquique,Litio,8770401.02,1135.46
2021,Marzo,Corea del Sur,Iquique,Litio,271532.97,41.24
2021,Marzo,Emiratos Árabes Unidos,Iquique,Cobre,3981708.15,463.913
2021,Marzo,Italia,Iquique,Cobre,4565502.28,507.307
2021,Marzo,Japón,Iquique,Litio,1906011.2,309.6
2021,Marzo,Argentina,Cristo Redentor (Los Libertadores),Cobre,2160515.53,275.345
2021,Marzo,Argentina,Cristo Redentor (Los Libertadores),Cobre,1131101.58,175.711
2021,Marzo,Argentina,Cristo Redentor (Los Libertadores),Cobre,28237.28,2.89
2021,Marzo,Argentina,Cristo Redentor (Los Libertadores),Litio,88730.0,10.591
2021,Marzo,Bélgica,San Antonio,Cobre,154396.41,23.33
2021,Marzo,Bélgica,San Antonio,Cobre,161474.3,24.46
2021,Marzo,Bélgica,San Antonio,Cobre,255442.07,49.621
2021,Marzo,Brasil,San Antonio,Cobre,602817.01,75.0
2021,Marzo,Brasil,San Antonio,Cobre,56813577.02,6327.214
2021,Marzo,Brasil,San Antonio,Cobre,63572544.27,7051.514
2021,Marzo,Brasil,San Antonio,Cobre,598073.73,98.407
2021,Marzo,Brasil,San Antonio,Cobre,834244.0,104.61
2021,Marzo,China,San Antonio,Cobre,4474450.46,499.054
2021,Marzo,China,San Antonio,Cobre,36088166.76,3775.546
2021,Marzo,China,San Antonio,Cobre,11188388.62,1211.908
2021,Marzo,China,San Antonio,Cobre,18970449.37,2100.54
2021,Marzo,China,San Antonio,Cobre,23380816.48,4450.911
2021,Marzo,China,San Antonio,Cobre,27523332.18,3062.421
2021,Marzo,China,San Antonio,Cobre,176978.45,22.997
2021,Marzo,China,San Antonio,Cobre,1109098.04,140.61
2021,Marzo,China,San Antonio,Cobre,626055.54,105.84
2021,Marzo,China,San Antonio,Cobre,352775.99,66.171
2021,Marzo,China,San Antonio,Cobre,381401.0,50.684
2021,Marzo,China,Valparaíso,Cobre,14282296.38,1517.97
2021,Marzo,China,Valparaíso,Cobre,5245117.3,581.172
2021,Marzo,China,Valparaíso,Cobre,116861429.61,13573.134
2021,Marzo,China,Valparaíso,Litio,338.36,0.0161
2021,Marzo,China,Valparaíso,Litio,4405700.5,1252.8
2021,Marzo,China,Valparaíso,Litio,5086924.79,1440.3
2021,Marzo,China,Valparaíso,Cobre,1236034.3,500.188
2021,Marzo,China,Valparaíso,Cobre,20064589.78,2211.955
2021,Marzo,China,Valparaíso,Litio,221401.26,62.76
2021,Marzo,China,Valparaíso,Litio,264065.67,74.3
2021,Marzo,Corea del Sur,San Antonio,Cobre,60684.0,43.54
2021,Marzo,Corea del Sur,San Antonio,Cobre,2018418.19,201.845
2021,Marzo,Corea del Sur,San Antonio,Cobre,55682082.88,5466.312
2021,Marzo,Corea del Sur,San Antonio,Cobre,736812.86,101.239
2021,Marzo,Corea del Sur,San Antonio,Cobre,6677334.53,804.997
2021,Marzo,Corea del Sur,San Antonio,Cobre,841279.06,100.9
2021,Marzo,Corea del Sur,San Antonio,Cobre,148518.0,21.48
2021,Marzo,Corea del Sur,Valparaíso,Cobre,17887203.79,1953.538
2021,Marzo,Corea del Sur,Valparaíso,Litio,409.32,0.06318
2021,Marzo,Corea del Sur,Valparaíso,Litio,2715681.41,353.92
2021,Marzo,Corea del Sur,Valparaíso,Litio,24.3,0.00309
2021,Marzo,Corea del Sur,Valparaíso,Litio,481346.8,61.98
2021,Marzo,Corea del Sur,Valparaíso,Cobre,1307998.17,194.112
2021,Marzo,España,San Antonio,Litio,200451.14,48.92
2021,Marzo,España,San Antonio,Cobre,1760063.53,201.026
2021,Marzo,Estados Unidos de América,San Antonio,Cobre,25614532.18,3002.051
2021,Marzo,Estados Unidos de América,San Antonio,Cobre,52507735.57,5914.302
2021,Marzo,Estados Unidos de América,Valparaíso,Cobre,15016108.47,1600.586
2021,Marzo,Francia,San Antonio,Cobre,8071287.18,956.412
2021,Marzo,Japón,Valparaíso,Litio,44.98,0.00936
2021,Marzo,Japón,Valparaíso,Litio,1400193.08,227.04
2021,Marzo,Países Bajos,San Antonio,Cobre,145396.33,20.52
2021,Marzo,Países Bajos,Valparaíso,Cobre,2332096.52,250.054
2021,Marzo,Tailandia,San Antonio,Cobre,7257630.04,804.372
2021,Marzo,Tailandia,San Antonio,Cobre,98426.55,21.18
2021,Marzo,Taiwán (Formosa),San Antonio,Cobre,3581536.9,402.203
2021,Marzo,Taiwán (Formosa),San Antonio,Cobre,6340767.88,700.042
2021,Marzo,Taiwán (Formosa),San Antonio,Cobre,290316.85,40.32
2021,Marzo,Taiwán (Formosa),Valparaíso,Cobre,3378404.76,400.785
2021,Marzo,Taiwán (Formosa),Valparaíso,Cobre,25140739.97,2876.232
2021,Marzo,Taiwán (Formosa),Valparaíso,Cobre,10094106.24,1099.178
2021,Marzo,Taiwán (Formosa),Valparaíso,Cobre,16022960.26,1757.642
2021,Marzo,Uruguay,Cristo Redentor (Los Libertadores),Cobre,12526.67,1.311
2021,Abril,Alemania,Puerto Angamos,Litio,4411775.24,619.08
2021,Abril,Bélgica,Puerto Angamos,Litio,277044.13,41.12
2021,Abril,Bélgica,Puerto Angamos,Litio,647765.27,165.12
2021,Abril,Bélgica,Puerto Angamos,Litio,779746.1,197.98
2021,Abril,Brasil,Antofagasta,Cobre,4970056.45,496.95
2021,Abril,Brasil,Antofagasta,Cobre,118203618.33,12296.051
2021,Abril,Canadá,Antofagasta,Cobre,99898093.09,10028.155
2021,Abril,Canadá,Puerto Angamos,Litio,264247.32,41.24
2021,Abril,China,Antofagasta,Cobre,14479227.48,1652.11
2021,Abril,China,Antofagasta,Cobre,73834589.18,8248.807
2021,Abril,China,Antofagasta,Litio,103.2,0.01545
2021,Abril,China,Antofagasta,Litio,2085421.68,288.96
2021,Abril,China,Antofagasta,Litio,2297438.47,646.12
2021,Abril,China,Antofagasta,Litio,541186.06,82.88
2021,Abril,China,Antofagasta,Litio,3144926.78,890.22
2021,Abril,China,Puerto Angamos,Cobre,25990748.54,2517.0
2021,Abril,China,Puerto Angamos,Cobre,15037716.32,1494.15
2021,Abril,China,Puerto Angamos,Cobre,10087983.93,1133.594
2021,Abril,China,Puerto Angamos,Cobre,332769663.67,35139.661
2021,Abril,China,Puerto Angamos,Litio,70.4,0.01133
2021,Abril,China,Puerto Angamos,Litio,7254239.5,1004.712
2021,Abril,China,Puerto Angamos,Litio,8329978.15,2266.557
2021,Abril,China,Puerto Angamos,Litio,8010878.93,2286.2
2021,Abril,China,Puerto Angamos,Cobre,26309530.4,2494.264
2021,Abril,China,Puerto Angamos,Cobre,18592696.67,2000.889
2021,Abril,Colombia,Puerto Angamos,Litio,28282.89,3.084
2021,Abril,Corea del Sur,Antofagasta,Cobre,610993.79,97.7862
2021,Abril,Corea del Sur,Antofagasta,Cobre,34233477.82,3678.078
2021,Abril,Corea del Sur,Antofagasta,Litio,1885569.66,259.28
2021,Abril,Corea del Sur,Antofagasta,Litio,108.3,0.01339
2021,Abril,Corea del Sur,Antofagasta,Litio,160479.93,20.66
2021,Abril,Corea del Sur,Antofagasta,Litio,1240456.08,246.24
2021,Abril,Corea del Sur,Antofagasta,Litio,261963.84,48.92
2021,Abril,Corea del Sur,Puerto Angamos,Cobre,10663482.46,1001.828
2021,Abril,Corea del Sur,Puerto Angamos,Cobre,81318110.54,8261.211
2021,Abril,Corea del Sur,Puerto Angamos,Litio,3786599.35,521.72
2021,Abril,Corea del Sur,Puerto Angamos,Litio,56.7,0.00721
2021,Abril,Corea del Sur,Puerto Angamos,Litio,682099.13,82.64
2021,Abril,Corea del Sur,Puerto Angamos,Litio,1824315.57,361.3
2021,Abril,Corea del Sur,Puerto Angamos,Litio,1307194.88,246.972
2021,Abril,España,Antofagasta,Cobre,4424220.76,504.864
2021,Abril,España,Puerto Angamos,Cobre,17039619.64,1778.579
2021,Abril,España,Puerto Angamos,Litio,300732.68,73.38
2021,Abril,Estados Unidos de América,Antofagasta,Cobre,7581392.07,749.573
2021,Abril,Estados Unidos de América,Antofagasta,Cobre,103576580.63,10706.759
2021,Abril,Estados Unidos de América,Puerto Angamos,Cobre,163328392.14,17290.009
2021,Abril,Estados Unidos de América,Puerto Angamos,Litio,7.01,0.00117
2021,Abril,Estados Unidos de América,Puerto Angamos,Litio,1359319.24,186.08
2021,Abril,Estados Unidos de América,Puerto Angamos,Litio,254519.02,35.42
2021,Abril,Estados Unidos de América,Puerto Angamos,Litio,3712284.98,490.162
2021,Abril,Estados Unidos de América,Puerto Angamos,Litio,1041527.88,146.76
2021,Abril,Estados Unidos de América,Puerto Angamos,Cobre,10206886.8,999.521
2021,Abril,Estados Unidos de América,Puerto Angamos,Cobre,109471451.5,11152.429
2021,Abril,Francia,Puerto Angamos,Cobre,15692499.88,1667.006
2021,Abril,Grecia,Puerto Angamos,Cobre,1404767.07,150.115
2021,Abril,Indonesia,Antofagasta,Cobre,1869476.12,200.461
2021,Abril,Indonesia,Puerto Angamos,Cobre,1879644.91,201.818
2021,Abril,Italia,Antofagasta,Cobre,7142048.45,799.526
2021,Abril,Italia,Puerto Angamos,Cobre,30265488.05,3155.4593
2021,Abril,Japón,Antofagasta,Litio,439452.1,55.56
2021,Abril,Japón,Antofagasta,Litio,11.25,0.00234
2021,Abril,Japón,Antofagasta,Litio,1363573.96,246.24
2021,Abril,Japón,Antofagasta,Litio,237658.3,40.92
2021,Abril,Japón,Puerto Angamos,Litio,439485.22,55.56
2021,Abril,Japón,Puerto Angamos,Litio,2482702.2,460.24
2021,Abril,México,Puerto Angamos,Cobre,11291466.69,1204.869
2021,Abril,México,Puerto Angamos,Litio,392831.16,41.12
2021,Abril,México,Puerto Angamos,Litio,353023.33,73.776
2021,Abril,Países Bajos,Puerto Angamos,Cobre,2348841.03,251.087
2021,Abril,Panamá,Puerto Angamos,Cobre,12826361.91,1368.128
2021,Abril,Perú,Puerto Angamos,Litio,326185.48,41.12
2021,Abril,Tailandia,Antofagasta,Cobre,10653209.89,1206.382
2021,Abril,Tailandia,Puerto Angamos,Cobre,1399156.66,150.466
2021,Abril,Taiwán (Formosa),Antofagasta,Cobre,9810578.57,1081.259
2021,Abril,Taiwán (Formosa),Antofagasta,Cobre,29203107.42,3105.03
2021,Abril,Taiwán (Formosa),Puerto Angamos,Cobre,4237890.12,427.62
2021,Abril,Taiwán (Formosa),Puerto Angamos,Cobre,56666983.36,5859.066
2021,Abril,Turquía,Puerto Angamos,Cobre,12215859.19,1200.399
2021,Abril,Vietnam,Puerto Angamos,Litio,123664.34,20.52
2021,Abril,China,Arica,Cobre,5788902.57,681.53
2021,Abril,Corea del Sur,Arica,Cobre,833082.79,101.073
2021,Abril,Estados Unidos de América,Arica,Cobre,153598.54,20.488
2021,Abril,China,Coronel,Litio,1732523.84,454.24
2021,Abril,China,Coronel,Litio,266741.02,74.76
2021,Abril,China,Coronel,Cobre,104240.0,20.036
2021,Abril,China,Lirquén,Cobre,133054.0,22.036
2021,Abril,Corea del Sur,Lirquén,Cobre,303533.0,39.042
2021,Abril,Corea del Sur,San Vicente,Cobre,314000.0,40.022
2021,Abril,España,Coronel,Cobre,165672.13,22.372
2021,Abril,India,Coronel,Cobre,126225.0,22.032
2021,Abril,Japón,Coronel,Litio,334771.6,61.56
2021,Abril,Japón,Coronel,Cobre,85854.53,11.278
2021,Abril,Alemania,Aerop. A. Merino Benítez,Litio,2980.84,1.0322
2021,Abril,Argentina,Aerop. A. Merino Benítez,Plata,11814.71,0.20406
2021,Abril,China,Aerop. A. Merino Benítez,Cobre,150.0,0.00118
2021,Abril,China,Aerop. A. Merino Benítez,Litio,54.29,0.0072
2021,Abril,Colombia,Aerop. A. Merino Benítez,Cobre,2750.0,0.0003
2021,Abril,Corea del Sur,Aerop. A. Merino Benítez,Cobre,550.0,0.0005
2021,Abril,Corea del Sur,Aerop. A. Merino Benítez,Litio,252.66,0.0318
2021,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,6244092.03,0.598
2021,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,24834618.75,29.823
2021,Abril,Italia,Aerop. A. Merino Benítez,Oro,666291.43,0.02
2021,Abril,Japón,Aerop. A. Merino Benítez,Litio,33.45,0.0052
2021,Abril,Suiza,Aerop. A. Merino Benítez,Oro,40147094.92,13.09282
2021,Abril,Suiza,Aerop. A. Merino Benítez,Oro,41690730.37,1.7775
2021,Abril,China,Iquique,Cobre,27588638.02,2922.977
2021,Abril,China,Iquique,Litio,3232401.47,454.08
2021,Abril,Corea del Sur,Iquique,Cobre,15765127.89,1723.06
2021,Abril,Corea del Sur,Iquique,Litio,18306786.15,2415.4
2021,Abril,Corea del Sur,Iquique,Litio,269572.97,41.24
2021,Abril,Emiratos Árabes Unidos,Iquique,Cobre,3931961.68,425.306
2021,Abril,Estados Unidos de América,Iquique,Cobre,28049846.3,3034.907
2021,Abril,Italia,Iquique,Cobre,9209240.19,1006.065
2021,Abril,Japón,Iquique,Litio,5346635.12,866.88
2021,Abril,Argentina,Cristo Redentor (Los Libertadores),Cobre,1549142.75,182.521
2021,Abril,Argentina,Cristo Redentor (Los Libertadores),Cobre,36438.92,3.67
2021,Abril,Argentina,Cristo Redentor (Los Libertadores),Litio,400232.0,43.568
2021,Abril,Argentina,Cristo Redentor (Los Libertadores),Litio,192256.0,24.92
2021,Abril,Argentina,Cristo Redentor (Los Libertadores),Plata,15.0,0.01067
2021,Abril,Argentina,Cristo Redentor (Los Libertadores),Plata,29383.54,0.19841
2021,Abril,Bélgica,San Antonio,Cobre,423998.16,76.776
2021,Abril,Brasil,San Antonio,Cobre,19371269.18,2030.125
2021,Abril,Brasil,San Antonio,Cobre,48872840.76,5151.174
2021,Abril,Brasil,San Antonio,Cobre,2345630.98,346.093
2021,Abril,China,San Antonio,Cobre,4471795.28,500.158
2021,Abril,China,San Antonio,Cobre,23240939.21,2383.402
2021,Abril,China,San Antonio,Cobre,2809252.92,300.082
2021,Abril,China,San Antonio,Cobre,4693810.26,500.159
2021,Abril,China,San Antonio,Cobre,11104798.09,1103.731
2021,Abril,China,San Antonio,Cobre,12982249.73,1699.871
2021,Abril,China,San Antonio,Cobre,48515969.71,4901.528
2021,Abril,China,San Antonio,Cobre,1092437.53,143.13
2021,Abril,China,San Antonio,Cobre,397511.76,64.61
2021,Abril,China,San Antonio,Cobre,608515.96,118.14
2021,Abril,China,San Antonio,Cobre,1206377.57,160.751
2021,Abril,China,Valparaíso,Cobre,22528968.67,2588.227
2021,Abril,China,Valparaíso,Litio,64.0,0.0103
2021,Abril,China,Valparaíso,Litio,2170510.73,309.6
2021,Abril,China,Valparaíso,Litio,4188461.12,1190.44
2021,Abril,China,Valparaíso,Litio,5337022.81,1520.12
2021,Abril,China,Valparaíso,Cobre,9870076.34,1001.783
2021,Abril,China,Valparaíso,Cobre,3029519.29,299.393
2021,Abril,China,Valparaíso,Cobre,3104530.56,304.99
2021,Abril,China,Valparaíso,Cobre,33195176.8,6698.658
2021,Abril,Corea del Sur,San Antonio,Cobre,2702788.48,300.152
2021,Abril,Corea del Sur,San Antonio,Cobre,14302983.46,1505.644
2021,Abril,Corea del Sur,San Antonio,Cobre,2012740.24,201.112
2021,Abril,Corea del Sur,San Antonio,Cobre,9777893.77,998.476
2021,Abril,Corea del Sur,San Antonio,Cobre,1944881.15,241.0
2021,Abril,Corea del Sur,San Antonio,Cobre,157699.0,21.2
2021,Abril,Corea del Sur,San Antonio,Cobre,181875.0,21.036
2021,Abril,Corea del Sur,Valparaíso,Cobre,15658710.19,1689.008
2021,Abril,Corea del Sur,Valparaíso,Litio,4310923.68,592.64
2021,Abril,Corea del Sur,Valparaíso,Litio,48.6,0.00618
2021,Abril,Corea del Sur,Valparaíso,Litio,516847.7,102.6
2021,Abril,Corea del Sur,Valparaíso,Litio,795407.37,103.2
2021,Abril,Corea del Sur,Valparaíso,Litio,261960.24,48.992
2021,Abril,España,San Antonio,Cobre,169740.0,25.91
2021,Abril,España,San Antonio,Cobre,1824754.45,200.996
2021,Abril,España,San Antonio,Cobre,471165.18,78.478
2021,Abril,España,San Antonio,Cobre,148758.47,23.528
2021,Abril,España,Valparaíso,Cobre,149593.85,24.04
2021,Abril,Estados Unidos de América,San Antonio,Cobre,47986676.34,5276.152
2021,Abril,Francia,San Antonio,Cobre,20952894.28,2315.547
2021,Abril,Grecia,San Antonio,Cobre,188174.88,22.78
2021,Abril,Hong Kong (Región administrativa especial de China),San Antonio,Cobre,192261.0,25.683
2021,Abril,India,San Antonio,Cobre,817030.74,156.761
2021,Abril,Japón,San Antonio,Cobre,910833.8,101.034
2021,Abril,Japón,Valparaíso,Litio,292971.1,37.04
2021,Abril,Japón,Valparaíso,Litio,127290.28,20.64
2021,Abril,Japón,Valparaíso,Litio,566345.23,102.6
2021,Abril,Japón,Valparaíso,Litio,272126.11,48.92
2021,Abril,Malasia,San Antonio,Cobre,87374.1,20.28
2021,Abril,Países Bajos,Valparaíso,Cobre,7633208.45,750.405
2021,Abril,Tailandia,San Antonio,Cobre,4025547.59,402.192
2021,Abril,Tailandia,San Antonio,Cobre,101788.76,21.13
2021,Abril,Tailandia,Valparaíso,Cobre,1863505.66,201.223
2021,Abril,Taiwán (Formosa),San Antonio,Cobre,3038806.43,301.592
2021,Abril,Taiwán (Formosa),San Antonio,Cobre,6569896.31,699.81
2021,Abril,Taiwán (Formosa),Valparaíso,Cobre,7474115.1,803.344
2021,Abril,Taiwán (Formosa),Valparaíso,Cobre,55978472.29,6095.122
2021,Abril,Taiwán (Formosa),Valparaíso,Cobre,4632979.4,494.108
2021,Abril,Taiwán (Formosa),Valparaíso,Cobre,20981212.73,2150.668
2021,Mayo,Alemania,Puerto Angamos,Litio,675938.03,103.1
2021,Mayo,Bélgica,Puerto Angamos,Litio,150400.81,20.56
2021,Mayo,Bélgica,Puerto Angamos,Litio,972291.6,249.04
2021,Mayo,Bélgica,Puerto Angamos,Litio,1082929.36,222.9
2021,Mayo,Brasil,Antofagasta,Cobre,47162153.19,4767.461
2021,Mayo,Canadá,Antofagasta,Cobre,100257504.27,10299.832
2021,Mayo,Canadá,Puerto Angamos,Cobre,2033548.39,200.457
2021,Mayo,Canadá,Puerto Angamos,Litio,264145.5,41.24
2021,Mayo,China,Antofagasta,Cobre,2669979.81,400.204
2021,Mayo,China,Antofagasta,Cobre,3077607.89,303.004
2021,Mayo,China,Antofagasta,Cobre,7709547.86,796.42
2021,Mayo,China,Antofagasta,Litio,50.48,0.01404
2021,Mayo,China,Antofagasta,Litio,399506.15,62.76
2021,Mayo,China,Antofagasta,Litio,2038661.29,309.6
2021,Mayo,China,Antofagasta,Litio,3691783.35,1021.72
2021,Mayo,China,Puerto Angamos,Cobre,4938062.01,499.93
2021,Mayo,China,Puerto Angamos,Cobre,19834689.13,2008.72
2021,Mayo,China,Puerto Angamos,Cobre,3041060.27,299.46
2021,Mayo,China,Puerto Angamos,Cobre,11470526.89,1250.396
2021,Mayo,China,Puerto Angamos,Cobre,206096975.49,20174.32
2021,Mayo,China,Puerto Angamos,Litio,32.0,0.00515
2021,Mayo,China,Puerto Angamos,Litio,494.49,0.12024
2021,Mayo,China,Puerto Angamos,Litio,1950273.62,288.96
2021,Mayo,China,Puerto Angamos,Litio,10623282.58,1848.68
2021,Mayo,China,Puerto Angamos,Litio,5497798.22,1106.64
2021,Mayo,China,Puerto Angamos,Cobre,29959719.12,2996.11
2021,Mayo,China,Puerto Angamos,Cobre,21035478.74,2114.091
2021,Mayo,Colombia,Puerto Angamos,Litio,157283.23,15.42
2021,Mayo,Corea del Sur,Antofagasta,Cobre,7168372.7,706.758
2021,Mayo,Corea del Sur,Antofagasta,Litio,30.32,0.00468
2021,Mayo,Corea del Sur,Antofagasta,Litio,148519.92,21.68
2021,Mayo,Corea del Sur,Antofagasta,Litio,2846581.09,351.14
2021,Mayo,Corea del Sur,Puerto Angamos,Cobre,2035645.0,208.586
2021,Mayo,Corea del Sur,Puerto Angamos,Cobre,54451369.47,5589.358
2021,Mayo,Corea del Sur,Puerto Angamos,Litio,824.18,0.12258
2021,Mayo,Corea del Sur,Puerto Angamos,Litio,4041605.14,537.08
2021,Mayo,Corea del Sur,Puerto Angamos,Litio,548.08,0.11752
2021,Mayo,Corea del Sur,Puerto Angamos,Litio,2994544.03,595.08
2021,Mayo,Corea del Sur,Puerto Angamos,Litio,7460834.79,949.5
2021,Mayo,Corea del Sur,Puerto Angamos,Litio,2417117.54,416.74
2021,Mayo,Corea del Sur,Puerto Angamos,Cobre,25434813.57,2495.082
2021,Mayo,España,Puerto Angamos,Cobre,28453493.52,2809.779
2021,Mayo,España,Puerto Angamos,Litio,100025.76,24.46
2021,Mayo,Estados Unidos de América,Antofagasta,Cobre,56847982.63,5577.364
2021,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,5012395.73,750.608
2021,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,346030552.57,34938.378
2021,Mayo,Estados Unidos de América,Puerto Angamos,Litio,8.03,0.00113
2021,Mayo,Estados Unidos de América,Puerto Angamos,Litio,164097.22,20.52
2021,Mayo,Estados Unidos de América,Puerto Angamos,Litio,136381.64,20.92
2021,Mayo,Estados Unidos de América,Puerto Angamos,Litio,384130.78,58.767
2021,Mayo,Estados Unidos de América,Puerto Angamos,Litio,344298.63,48.92
2021,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,12308557.33,1270.479
2021,Mayo,Estados Unidos de América,Puerto Angamos,Cobre,14460905.91,1489.185
2021,Mayo,Francia,Puerto Angamos,Cobre,30597355.78,2982.969
2021,Mayo,Grecia,Puerto Angamos,Cobre,1030422.03,100.928
2021,Mayo,Indonesia,Antofagasta,Cobre,2551215.21,250.84
2021,Mayo,Italia,Puerto Angamos,Cobre,14255015.66,1402.747
2021,Mayo,Japón,Antofagasta,Litio,292694.22,37.04
2021,Mayo,Japón,Antofagasta,Litio,432.99,0.08746
2021,Mayo,Japón,Antofagasta,Litio,3630757.11,653.8
2021,Mayo,Japón,Puerto Angamos,Cobre,2036180.7,201.933
2021,Mayo,Japón,Puerto Angamos,Litio,583836.4,74.08
2021,Mayo,Japón,Puerto Angamos,Litio,393.62,0.08014
2021,Mayo,Japón,Puerto Angamos,Litio,2244143.65,414.8
2021,Mayo,Japón,Puerto Angamos,Litio,2604704.08,412.8
2021,Mayo,México,Puerto Angamos,Cobre,10216983.76,998.865
2021,Mayo,México,Puerto Angamos,Litio,525117.24,61.68
2021,Mayo,Países Bajos,Puerto Angamos,Cobre,8660971.95,851.546
2021,Mayo,Tailandia,Antofagasta,Cobre,2031128.29,199.907
2021,Mayo,Tailandia,Puerto Angamos,Cobre,1012569.25,100.116
2021,Mayo,Taiwán (Formosa),Antofagasta,Cobre,2893506.78,301.407
2021,Mayo,Taiwán (Formosa),Antofagasta,Cobre,40454856.15,4115.067
2021,Mayo,Taiwán (Formosa),Puerto Angamos,Cobre,35946856.51,3535.07
2021,Mayo,Turquía,Puerto Angamos,Cobre,6724674.99,700.23
2021,Mayo,Vietnam,Puerto Angamos,Litio,123534.34,20.52
2021,Mayo,Alemania,Arica,Cobre,1021124.67,100.87
2021,Mayo,Canadá,Arica,Cobre,1022398.04,100.897
2021,Mayo,China,Arica,Cobre,4298431.88,429.088
