AÑO,MES,PAÍS DESTINO,PUERTO EMBARQUE,PRODUCTO,MONTO FOB (US$),PESO EN TONELADAS
2024,Febrero,Corea del Sur,San Antonio,Cobre,2364698.55,250.074
2024,Febrero,Corea del Sur,San Antonio,Cobre,4186031.45,503.268
2024,Febrero,Corea del Sur,San Antonio,Cobre,270686.5,41.582
2024,Febrero,Corea del Sur,San Antonio,Cobre,402917.05,62.42
2024,Febrero,Corea del Sur,Valparaíso,Cobre,5775221.19,702.753
2024,Febrero,Corea del Sur,Valparaíso,Cobre,13314958.21,1601.349
2024,Febrero,Corea del Sur,Valparaíso,Litio,10137736.53,309.6
2024,Febrero,Corea del Sur,Valparaíso,Cobre,2163923.95,249.996
2024,Febrero,España,San Antonio,Cobre,827196.62,100.722
2024,Febrero,España,San Antonio,Cobre,17514255.89,1999.671
2024,Febrero,Estados Unidos de América,San Antonio,Cobre,26141227.97,3001.017
2024,Febrero,Estados Unidos de América,Valparaíso,Cobre,7593415.18,900.375
2024,Febrero,India,San Antonio,Cobre,113798.48,18.969
2024,Febrero,India,San Antonio,Cobre,25280.0,14.4
2024,Febrero,Indonesia,Valparaíso,Cobre,2157880.69,250.035
2024,Febrero,Italia,San Antonio,Cobre,12931988.28,1400.126
2024,Febrero,Malasia,San Antonio,Cobre,1462974.96,167.914
2024,Febrero,Malasia,San Antonio,Cobre,1882195.85,216.027
2024,Febrero,Malasia,San Antonio,Cobre,1728.0,0.237
2024,Febrero,Malasia,San Antonio,Cobre,146567.8,23.11
2024,Febrero,Malasia,San Antonio,Cobre,111343.11,21.02
2024,Febrero,Países Bajos,San Antonio,Cobre,7615267.64,906.319
2024,Febrero,Suecia,San Antonio,Cobre,19282890.65,2250.116
2024,Febrero,Tailandia,San Antonio,Cobre,2167574.13,250.056
2024,Febrero,Tailandia,San Antonio,Cobre,2367558.83,250.02
2024,Febrero,Tailandia,San Antonio,Cobre,85543.5,21.27
2024,Febrero,Tailandia,Valparaíso,Cobre,5102483.03,618.755
2024,Febrero,Tailandia,Valparaíso,Cobre,4540096.82,500.169
2024,Febrero,Tailandia,Valparaíso,Cobre,189240.0,25.572
2024,Febrero,Taiwán (Formosa),San Antonio,Cobre,7787036.11,910.045
2024,Febrero,Taiwán (Formosa),San Antonio,Cobre,314897.76,40.79
2024,Febrero,Taiwán (Formosa),Valparaíso,Cobre,3317847.94,399.191
2024,Febrero,Taiwán (Formosa),Valparaíso,Cobre,4176485.19,500.83
2024,Febrero,Taiwán (Formosa),Valparaíso,Cobre,9901644.83,1149.733
2024,Febrero,Uruguay,Cristo Redentor (Los Libertadores),Plata,52276.63,1.28072
2024,Marzo,Alemania,Antofagasta,Cobre,1867787.73,199.092
2024,Marzo,Bélgica,Antofagasta,Litio,268719.58,20.6
2024,Marzo,Bélgica,Antofagasta,Litio,2087941.6,159.65
2024,Marzo,Bélgica,Antofagasta,Litio,180805.75,15.75
2024,Marzo,Bélgica,Antofagasta,Litio,780256.04,68.25
2024,Marzo,Bélgica,Antofagasta,Litio,595056.5,49.84
2024,Marzo,Bélgica,Antofagasta,Litio,1785169.49,149.52
2024,Marzo,Brasil,Antofagasta,Cobre,1527219.79,175.2
2024,Marzo,Brasil,Antofagasta,Cobre,6439890.52,776.805
2024,Marzo,Brasil,Antofagasta,Cobre,13381056.27,1544.481
2024,Marzo,Brasil,Antofagasta,Cobre,17873104.01,1879.725
2024,Marzo,Brasil,Antofagasta,Cobre,29713714.37,3330.361
2024,Marzo,Brasil,Antofagasta,Litio,179185.66,10.3
2024,Marzo,China,Antofagasta,Cobre,2518338.8,303.026
2024,Marzo,China,Puerto Angamos,Cobre,25550245.01,2503.01
2024,Marzo,China,Puerto Angamos,Cobre,7927757.84,857.4
2024,Marzo,China,Puerto Angamos,Cobre,1390443.95,150.763
2024,Marzo,China,Puerto Angamos,Cobre,2806176.18,301.677
2024,Marzo,China,Puerto Angamos,Cobre,4174472.52,504.053
2024,Marzo,China,Puerto Angamos,Cobre,15076279.88,1798.364
2024,Marzo,China,Puerto Angamos,Cobre,97651125.16,10904.723
2024,Marzo,China,Puerto Angamos,Cobre,116337859.77,13404.394
2024,Marzo,China,Puerto Angamos,Cobre,384090.36,50.477
2024,Marzo,China,Puerto Angamos,Litio,194.0,0.09991
2024,Marzo,China,Puerto Angamos,Litio,9145372.21,1144.06875
2024,Marzo,China,Puerto Angamos,Litio,45638804.24,2435.52
2024,Marzo,China,Puerto Angamos,Litio,45993187.56,5915.78625
2024,Marzo,China,Puerto Angamos,Litio,2125560.73,185.58
2024,Marzo,China,Puerto Angamos,Litio,6388870.27,847.28
2024,Marzo,China,Puerto Angamos,Litio,29199053.36,3812.76
2024,Marzo,Corea del Sur,Puerto Angamos,Cobre,4184007.05,508.076
2024,Marzo,Corea del Sur,Puerto Angamos,Cobre,12462411.72,1318.94
2024,Marzo,Corea del Sur,Puerto Angamos,Cobre,19192317.74,2098.849
2024,Marzo,Corea del Sur,Puerto Angamos,Cobre,21000987.26,2558.581
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,623872.41,102.4991
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,5780627.09,953.9249
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,59294.91,10.2625
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,1008040.05,174.4625
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,2526784.46,206.4
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,811619.73,103.1
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,2609414.27,229.134
2024,Marzo,Corea del Sur,Puerto Angamos,Litio,9505470.8,828.978
2024,Marzo,España,Antofagasta,Cobre,7747203.12,893.79
2024,Marzo,España,Puerto Angamos,Cobre,20756887.39,2556.236
2024,Marzo,Estados Unidos de América,Antofagasta,Cobre,1884630.23,226.05
2024,Marzo,Estados Unidos de América,Antofagasta,Cobre,4347946.11,504.587
2024,Marzo,Estados Unidos de América,Antofagasta,Cobre,8166887.5,985.235
2024,Marzo,Estados Unidos de América,Antofagasta,Cobre,18349498.77,2069.327
2024,Marzo,Estados Unidos de América,Antofagasta,Cobre,48521898.28,5697.32
2024,Marzo,Estados Unidos de América,Antofagasta,Litio,1185357.37,100.246
2024,Marzo,Estados Unidos de América,Antofagasta,Litio,128650.5,10.26
2024,Marzo,Estados Unidos de América,Antofagasta,Litio,1777224.06,146.76
2024,Marzo,Estados Unidos de América,Puerto Angamos,Cobre,3267662.54,380.653
2024,Marzo,Estados Unidos de América,Puerto Angamos,Cobre,17810057.03,2125.886
2024,Marzo,Estados Unidos de América,Puerto Angamos,Cobre,23148364.34,2261.984
2024,Marzo,Estados Unidos de América,Puerto Angamos,Cobre,86654200.72,9805.666
2024,Marzo,Francia,Puerto Angamos,Cobre,6352531.56,750.633
2024,Marzo,India,Antofagasta,Cobre,109027245.12,11000.544
2024,Marzo,Indonesia,Puerto Angamos,Litio,270230.93,20.6
2024,Marzo,Italia,Antofagasta,Cobre,4324091.57,500.931
2024,Marzo,Italia,Antofagasta,Cobre,5200014.06,598.171
2024,Marzo,Italia,Antofagasta,Cobre,11965373.25,1208.541
2024,Marzo,Italia,Puerto Angamos,Cobre,27945523.28,3411.829
2024,Marzo,Japón,Puerto Angamos,Litio,975560.49,74.76
2024,Marzo,Japón,Puerto Angamos,Litio,1887605.9,144.48
2024,Marzo,Japón,Puerto Angamos,Litio,235285.64,20.62
2024,Marzo,Malasia,Puerto Angamos,Cobre,9471572.71,999.124
2024,Marzo,México,Antofagasta,Litio,54971.17,10.3
2024,Marzo,México,Antofagasta,Litio,61797.91,12.46
2024,Marzo,México,Puerto Angamos,Cobre,8897347.87,1002.32
2024,Marzo,Países Bajos,Antofagasta,Cobre,36690765.85,4003.869
2024,Marzo,Polonia,Antofagasta,Litio,61758.03,4.6361
2024,Marzo,Polonia,Antofagasta,Litio,4384820.19,329.1559
2024,Marzo,Sudáfrica,Antofagasta,Litio,317847.69,25.75
2024,Marzo,Tailandia,Puerto Angamos,Cobre,4501681.17,551.924
2024,Marzo,Taiwán (Formosa),Puerto Angamos,Cobre,827590.38,100.481
2024,Marzo,Taiwán (Formosa),Puerto Angamos,Cobre,3327413.73,400.626
2024,Marzo,Vietnam,Puerto Angamos,Litio,314766.9,20.52
2024,Marzo,China,Arica,Cobre,2483487.19,302.805
2024,Marzo,México,Arica,Cobre,829883.47,100.929
2024,Marzo,China,Coronel,Cobre,169402.57,25.646
2024,Marzo,China,Coronel,Cobre,275835.86,34.444
2024,Marzo,China,Lirquén,Cobre,214503.94,26.04
2024,Marzo,China,Lirquén,Cobre,469942.57,61.041
2024,Marzo,China,Lirquén,Cobre,248662.2,40.251
2024,Marzo,Corea del Sur,Coronel,Cobre,208015.28,25.212
2024,Marzo,Corea del Sur,San Vicente,Cobre,181768.08,23.991
2024,Marzo,Corea del Sur,San Vicente,Cobre,297614.97,40.414
2024,Marzo,Malasia,Lirquén,Cobre,1569.0,10.09
2024,Marzo,Argentina,Aerop. A. Merino Benítez,Litio,125.0,0.0072
2024,Marzo,Bélgica,Aerop. A. Merino Benítez,Litio,289266.8,30.568
2024,Marzo,Bélgica,Aerop. A. Merino Benítez,Litio,1681131.16,176.989
2024,Marzo,Canadá,Aerop. A. Merino Benítez,Litio,120.0,0.143
2024,Marzo,Canadá,Aerop. A. Merino Benítez,Oro,35169974.35,13.04377
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,25.0,0.04
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,9869146.73,0.158
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,60000.0,0.001
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,128926.06,0.145
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,937789.22,0.34708
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,17700136.54,24.504
2024,Marzo,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,28.22,0.0705
2024,Marzo,Japón,Aerop. A. Merino Benítez,Litio,14.0,0.0076
2024,Marzo,Reino Unido,Aerop. A. Merino Benítez,Litio,5.06,0.039
2024,Marzo,Reino Unido,Aerop. A. Merino Benítez,Litio,575.28,3.64
2024,Marzo,Suiza,Aerop. A. Merino Benítez,Oro,5722761.82,0.092
2024,Marzo,Suiza,Aerop. A. Merino Benítez,Oro,16349350.07,1.796
2024,Marzo,Suiza,Aerop. A. Merino Benítez,Oro,31547268.15,12.07703
2024,Marzo,Suiza,Aerop. A. Merino Benítez,Oro,33186307.82,8.988
2024,Marzo,Turquía,Aerop. A. Merino Benítez,Oro,121757.0,0.00402
2024,Marzo,Alemania,Iquique,Litio,1175225.64,103.0
2024,Marzo,Bélgica,Iquique,Cobre,161447.9,21.38
2024,Marzo,Canadá,Iquique,Litio,295069.89,41.24
2024,Marzo,China,Iquique,Cobre,159037.5,22.5
2024,Marzo,China,Iquique,Cobre,5216341.98,601.668
2024,Marzo,China,Iquique,Cobre,3047838.53,388.25
2024,Marzo,China,Iquique,Cobre,120845.0,22.24
2024,Marzo,España,Iquique,Cobre,142192.0,22.56
2024,Marzo,Estados Unidos de América,Iquique,Litio,5107644.02,392.16
2024,Marzo,Alemania,San Antonio,Cobre,4800295.33,500.068
2024,Marzo,Argentina,Cristo Redentor (Los Libertadores),Litio,198830.0,10.3
2024,Marzo,Bélgica,San Antonio,Cobre,319686.12,46.17
2024,Marzo,Brasil,San Antonio,Cobre,22345633.38,2649.501
2024,Marzo,Brasil,San Antonio,Cobre,33199571.19,3642.582
2024,Marzo,China,San Antonio,Cobre,23336598.71,2409.046
2024,Marzo,China,San Antonio,Cobre,614961.03,75.435
2024,Marzo,China,San Antonio,Cobre,632561.07,75.259
2024,Marzo,China,San Antonio,Cobre,12147423.64,1405.675
2024,Marzo,China,San Antonio,Cobre,45378935.79,5085.544
2024,Marzo,China,San Antonio,Cobre,149313.0,21.426
2024,Marzo,China,San Antonio,Cobre,188304.94,23.1
2024,Marzo,China,San Antonio,Cobre,933061.79,124.157
2024,Marzo,China,San Antonio,Cobre,1009650.35,130.59
2024,Marzo,China,San Antonio,Cobre,836349.26,147.73
2024,Marzo,China,San Antonio,Cobre,135835.8,20.31
2024,Marzo,China,San Antonio,Cobre,884844.08,154.27
2024,Marzo,China,San Antonio,Cobre,179537.14,22.52
2024,Marzo,China,San Antonio,Cobre,436311.76,52.482
2024,Marzo,China,San Antonio,Cobre,1159570.17,175.726
2024,Marzo,China,Valparaíso,Cobre,1655794.88,200.795
2024,Marzo,China,Valparaíso,Cobre,1719178.68,199.976
2024,Marzo,China,Valparaíso,Cobre,3458333.4,401.984
2024,Marzo,China,Valparaíso,Cobre,10396897.85,1205.633
2024,Marzo,China,Valparaíso,Cobre,22501043.18,2605.334
2024,Marzo,China,Valparaíso,Litio,138.0,0.07107
2024,Marzo,China,Valparaíso,Litio,47971733.47,1754.4
2024,Marzo,China,Valparaíso,Cobre,5532229.49,662.431
2024,Marzo,China,Valparaíso,Cobre,938370.0,126.347
2024,Marzo,Corea del Sur,San Antonio,Cobre,35349088.21,3657.935
2024,Marzo,Corea del Sur,San Antonio,Cobre,2526571.89,250.1
2024,Marzo,Corea del Sur,San Antonio,Cobre,3584635.62,402.314
2024,Marzo,Corea del Sur,Valparaíso,Cobre,1663183.16,200.314
2024,Marzo,Corea del Sur,Valparaíso,Cobre,14039626.85,1607.333
2024,Marzo,Corea del Sur,Valparaíso,Litio,757099.34,61.92
2024,Marzo,Corea del Sur,Valparaíso,Litio,752148.5,103.1
2024,Marzo,Corea del Sur,Valparaíso,Cobre,1405356.1,218.646
2024,Marzo,España,San Antonio,Cobre,1796936.73,201.081
2024,Marzo,España,San Antonio,Cobre,21897928.73,2350.415
2024,Marzo,Estados Unidos de América,San Antonio,Cobre,27732537.4,2900.872
2024,Marzo,Indonesia,San Antonio,Cobre,2364472.01,249.907
2024,Marzo,Italia,Valparaíso,Cobre,4976228.79,603.099
2024,Marzo,Japón,San Antonio,Cobre,138462.8,20.52
2024,Marzo,Japón,Valparaíso,Litio,2699178.43,206.4
2024,Marzo,Países Bajos,San Antonio,Cobre,5152239.22,606.809
2024,Marzo,Suecia,San Antonio,Cobre,9622135.83,1000.327
2024,Marzo,Tailandia,San Antonio,Cobre,3594265.39,402.624
2024,Marzo,Tailandia,San Antonio,Cobre,86200.4,21.22
2024,Marzo,Tailandia,Valparaíso,Cobre,25407068.69,2892.549
2024,Marzo,Taiwán (Formosa),San Antonio,Cobre,2589339.8,301.485
2024,Marzo,Taiwán (Formosa),San Antonio,Cobre,5691308.75,597.646
2024,Marzo,Taiwán (Formosa),San Antonio,Cobre,171466.38,23.03
2024,Marzo,Taiwán (Formosa),San Antonio,Cobre,893275.78,116.35
2024,Marzo,Taiwán (Formosa),Valparaíso,Cobre,20589429.15,2303.714
2024,Abril,Alemania,Antofagasta,Cobre,9617531.42,1010.364
2024,Abril,Alemania,Antofagasta,Cobre,11309850.18,1160.427
2024,Abril,Alemania,Antofagasta,Cobre,16239315.16,1700.361
2024,Abril,Bélgica,Antofagasta,Litio,126198.16,10.3
2024,Abril,Bélgica,Antofagasta,Litio,883387.1,72.1
2024,Abril,Bélgica,Antofagasta,Litio,635104.89,57.63
2024,Abril,Bélgica,Antofagasta,Litio,816213.99,73.77
2024,Abril,Bélgica,Antofagasta,Litio,1116087.98,99.68
2024,Abril,Bélgica,Antofagasta,Litio,4722803.79,423.64
2024,Abril,Brasil,Antofagasta,Cobre,3563570.86,350.862
2024,Abril,Brasil,Antofagasta,Cobre,3705798.97,394.046
2024,Abril,Brasil,Antofagasta,Cobre,6663036.46,750.92
2024,Abril,Brasil,Antofagasta,Cobre,10573326.36,1093.581
2024,Abril,Brasil,Antofagasta,Cobre,13896701.0,1606.231
2024,Abril,Brasil,Antofagasta,Cobre,21940434.57,2313.516
2024,Abril,Brasil,Antofagasta,Cobre,33966444.69,3393.637
2024,Abril,Brasil,Antofagasta,Cobre,37912005.57,3912.384
2024,Abril,Canadá,Antofagasta,Litio,148308.95,20.62
2024,Abril,China,Puerto Angamos,Cobre,20675692.48,1999.32
2024,Abril,China,Puerto Angamos,Cobre,10602356.84,1004.82
2024,Abril,China,Puerto Angamos,Cobre,2508106.32,252.017
2024,Abril,China,Puerto Angamos,Cobre,2653936.74,299.228
2024,Abril,China,Puerto Angamos,Cobre,4362933.42,504.266
2024,Abril,China,Puerto Angamos,Cobre,25847365.07,3009.685
2024,Abril,China,Puerto Angamos,Cobre,89211804.54,9273.168
2024,Abril,China,Puerto Angamos,Cobre,219889302.3,23753.791
2024,Abril,China,Puerto Angamos,Litio,282.0,0.14523
2024,Abril,China,Puerto Angamos,Litio,20071810.66,2118.77625
2024,Abril,China,Puerto Angamos,Litio,30633270.37,2394.24
2024,Abril,China,Puerto Angamos,Litio,96524165.01,10153.28375
2024,Abril,China,Puerto Angamos,Litio,13714653.98,1445.36
2024,Abril,China,Puerto Angamos,Litio,47992309.82,5033.84
2024,Abril,Colombia,Antofagasta,Litio,78742.23,5.15
2024,Abril,Corea del Sur,Puerto Angamos,Cobre,828714.03,101.314
2024,Abril,Corea del Sur,Puerto Angamos,Cobre,1737904.56,200.566
2024,Abril,Corea del Sur,Puerto Angamos,Cobre,11223260.05,1114.19
2024,Abril,Corea del Sur,Puerto Angamos,Cobre,13564617.87,1554.464
2024,Abril,Corea del Sur,Puerto Angamos,Cobre,73610949.01,7741.691
2024,Abril,Corea del Sur,Puerto Angamos,Litio,611925.75,106.628
2024,Abril,Corea del Sur,Puerto Angamos,Litio,5986289.13,1043.1
2024,Abril,Corea del Sur,Puerto Angamos,Litio,802089.72,76.96875
2024,Abril,Corea del Sur,Puerto Angamos,Litio,8098442.03,681.12
2024,Abril,Corea del Sur,Puerto Angamos,Litio,10854314.22,1051.90625
2024,Abril,Corea del Sur,Puerto Angamos,Litio,596294.56,46.474
2024,Abril,Corea del Sur,Puerto Angamos,Litio,2416537.52,188.342
2024,Abril,España,Antofagasta,Cobre,8556553.45,903.256
2024,Abril,Estados Unidos de América,Antofagasta,Cobre,4639972.99,490.489
2024,Abril,Estados Unidos de América,Antofagasta,Cobre,14515956.13,1517.198
2024,Abril,Estados Unidos de América,Antofagasta,Cobre,19519046.42,2058.152
2024,Abril,Estados Unidos de América,Antofagasta,Litio,138520.5,10.3
2024,Abril,Estados Unidos de América,Antofagasta,Litio,388867.12,31.5
2024,Abril,Estados Unidos de América,Antofagasta,Litio,3146906.63,254.904
2024,Abril,Estados Unidos de América,Antofagasta,Litio,4133853.82,355.13
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,2882478.57,304.345
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,6428876.0,683.424
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,8503743.64,982.655
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,14806867.39,1519.26
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,19149296.57,1996.217
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,48273078.78,4791.5
2024,Abril,Estados Unidos de América,Puerto Angamos,Cobre,80673483.57,8844.266
2024,Abril,Francia,Puerto Angamos,Cobre,66452679.29,7011.667
2024,Abril,India,Puerto Angamos,Litio,616921.67,61.8
2024,Abril,India,Puerto Angamos,Litio,1850765.12,185.4
2024,Abril,Italia,Antofagasta,Cobre,9607973.44,1009.214
2024,Abril,Italia,Antofagasta,Cobre,9844359.86,1002.449
2024,Abril,Italia,Puerto Angamos,Cobre,4708549.11,501.032
2024,Abril,Italia,Puerto Angamos,Cobre,8756911.91,1000.669
2024,Abril,Italia,Puerto Angamos,Cobre,22169834.49,2506.036
2024,Abril,Japón,Puerto Angamos,Litio,273982.77,21.0
2024,Abril,Japón,Puerto Angamos,Litio,4325345.24,330.24
2024,Abril,Japón,Puerto Angamos,Litio,235417.5,20.58
2024,Abril,Japón,Puerto Angamos,Litio,307586.47,24.496
2024,Abril,Malasia,Puerto Angamos,Cobre,10127265.64,1000.123
2024,Abril,México,Puerto Angamos,Cobre,9730592.64,1000.711
2024,Abril,Países Bajos,Antofagasta,Cobre,9591264.74,993.275
2024,Abril,Países Bajos,Antofagasta,Cobre,15108555.62,1491.693
2024,Abril,Países Bajos,Puerto Angamos,Cobre,20826374.2,2308.665
2024,Abril,Polonia,Antofagasta,Litio,2044663.08,166.896
2024,Abril,Suecia,Puerto Angamos,Cobre,41547265.57,4248.628
2024,Abril,Tailandia,Puerto Angamos,Cobre,3022282.4,351.393
2024,Abril,Tailandia,Puerto Angamos,Cobre,4911197.37,501.123
2024,Abril,Taiwán (Formosa),Puerto Angamos,Cobre,1694077.61,200.456
2024,Abril,Taiwán (Formosa),Puerto Angamos,Cobre,15172761.94,1601.399
2024,Abril,Taiwán (Formosa),Puerto Angamos,Litio,623247.85,48.92
2024,Abril,Vietnam,Puerto Angamos,Cobre,2974087.33,301.638
2024,Abril,China,Arica,Cobre,2556509.31,303.164
2024,Abril,México,Arica,Cobre,1652077.41,201.773
2024,Abril,China,Chañaral / Barquito,Cobre,16597995.34,1845.446
2024,Abril,China,Chañaral / Barquito,Cobre,4496504.7,450.248
2024,Abril,China,Chañaral / Barquito,Cobre,72085119.78,8348.094
2024,Abril,China,Coronel,Cobre,148333.0,26.04
2024,Abril,China,Lirquén,Cobre,489738.33,61.393
2024,Abril,China,Lirquén,Cobre,118229.72,20.089
2024,Abril,Corea del Sur,San Vicente,Cobre,95130.01,11.893
2024,Abril,Corea del Sur,San Vicente,Cobre,169251.93,20.065
2024,Abril,India,Coronel,Cobre,88040.68,20.122
2024,Abril,Malasia,Lirquén,Cobre,2985.0,15.245
2024,Abril,Alemania,Aerop. A. Merino Benítez,Litio,400.0,0.22
2024,Abril,Bélgica,Aerop. A. Merino Benítez,Litio,56189.42,6.115
2024,Abril,Bélgica,Aerop. A. Merino Benítez,Litio,927344.29,103.707
2024,Abril,Canadá,Aerop. A. Merino Benítez,Litio,162.0,2.286
2024,Abril,Canadá,Aerop. A. Merino Benítez,Oro,22097002.88,8.05337
2024,Abril,China,Aerop. A. Merino Benítez,Litio,55.18,0.007
2024,Abril,Corea del Sur,Aerop. A. Merino Benítez,Litio,20.0,0.012
2024,Abril,Corea del Sur,Aerop. A. Merino Benítez,Litio,344.1,0.04155
2024,Abril,Ecuador,Aerop. A. Merino Benítez,Plata,25569.65,0.104
2024,Abril,Emiratos Árabes Unidos,Aerop. A. Merino Benítez,Oro,6586695.52,0.138
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,324.0,5.212
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,11413219.52,0.18
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,181060.22,0.0211
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,369425.16,0.06278
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,1181916.19,0.08867
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,2168185.7,0.31807
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,20695516.2,27.922
2024,Abril,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,24.16,0.1935
2024,Abril,Finlandia,Aerop. A. Merino Benítez,Litio,480.0,0.0505
2024,Abril,Francia,Aerop. A. Merino Benítez,Litio,3.2,0.0045
2024,Abril,Japón,Aerop. A. Merino Benítez,Litio,284.4,0.01238
2024,Abril,Japón,Aerop. A. Merino Benítez,Litio,8.97,0.003
2024,Abril,Reino Unido,Aerop. A. Merino Benítez,Litio,6.0,0.0031
2024,Abril,Suiza,Aerop. A. Merino Benítez,Oro,4899813.63,0.078
2024,Abril,Suiza,Aerop. A. Merino Benítez,Oro,18024571.81,6.10065
2024,Abril,Suiza,Aerop. A. Merino Benítez,Oro,41559330.96,10.781
2024,Abril,Canadá,Iquique,Litio,147534.95,20.62
2024,Abril,China,Iquique,Cobre,3067314.22,385.41
2024,Abril,Corea del Sur,Iquique,Cobre,776024.82,91.887
2024,Abril,Estados Unidos de América,Iquique,Cobre,92823.24,12.37
2024,Abril,Estados Unidos de América,Iquique,Litio,1064353.11,97.945
2024,Abril,Alemania,San Antonio,Cobre,4764455.44,502.215
2024,Abril,Alemania,San Antonio,Cobre,109051.2,20.34
2024,Abril,Argentina,Cristo Redentor (Los Libertadores),Cobre,659072.4,78.725
2024,Abril,Argentina,Cristo Redentor (Los Libertadores),Plata,41067.15,0.33867
2024,Abril,Bélgica,San Antonio,Cobre,162677.1,23.04
2024,Abril,Bélgica,Valparaíso,Cobre,166297.24,22.72
2024,Abril,Bélgica,Valparaíso,Cobre,80880.0,12.024
2024,Abril,Bélgica,Valparaíso,Cobre,71400.0,14.03
2024,Abril,Brasil,San Antonio,Cobre,27501668.91,2942.336
2024,Abril,Brasil,San Antonio,Cobre,70097130.11,7724.098
2024,Abril,Brasil,San Antonio,Cobre,2029380.52,308.6705
2024,Abril,Brasil,San Antonio,Cobre,56415.71,7.043
2024,Abril,Brasil,San Antonio,Cobre,148551.91,18.107
2024,Abril,China,San Antonio,Cobre,366396.58,45.62
2024,Abril,China,San Antonio,Cobre,49302059.76,4815.629
2024,Abril,China,San Antonio,Cobre,333135.17,48.38
2024,Abril,China,San Antonio,Cobre,664292.27,75.405
2024,Abril,China,San Antonio,Cobre,14993313.68,1605.021
2024,Abril,China,San Antonio,Cobre,24454435.7,2612.94
2024,Abril,China,San Antonio,Cobre,118978.64,21.37
2024,Abril,China,San Antonio,Cobre,168206.0,23.132
2024,Abril,China,San Antonio,Cobre,859279.5,128.399
2024,Abril,China,San Antonio,Cobre,383978.51,45.827
2024,Abril,China,San Antonio,Cobre,911281.18,114.375
2024,Abril,China,San Antonio,Cobre,1786863.82,214.75
2024,Abril,China,San Antonio,Cobre,18337.28,3.068
2024,Abril,China,San Antonio,Cobre,21971.61,4.597
2024,Abril,China,San Antonio,Cobre,282067.76,48.82
2024,Abril,China,San Antonio,Cobre,358436.01,63.022
2024,Abril,China,San Antonio,Cobre,564367.93,87.93
2024,Abril,China,San Antonio,Cobre,608144.93,78.104
2024,Abril,China,San Antonio,Cobre,927840.68,131.55
2024,Abril,China,Valparaíso,Cobre,3769863.49,400.687
2024,Abril,China,Valparaíso,Cobre,4790115.36,507.382
2024,Abril,China,Valparaíso,Cobre,6249647.84,704.354
2024,Abril,China,Valparaíso,Cobre,9611479.64,1001.978
2024,Abril,China,Valparaíso,Cobre,14900996.62,1586.281
2024,Abril,China,Valparaíso,Cobre,16551831.45,1754.269
2024,Abril,China,Valparaíso,Cobre,23932851.52,2521.063
2024,Abril,China,Valparaíso,Litio,164.0,0.08446
2024,Abril,China,Valparaíso,Litio,21466058.26,1651.2
2024,Abril,China,Valparaíso,Litio,6.0,0.00309
2024,Abril,China,Valparaíso,Litio,1178988.18,103.1
2024,Abril,China,Valparaíso,Cobre,162281.0,24.776
2024,Abril,China,Valparaíso,Cobre,1839536.0,229.634
2024,Abril,Colombia,San Antonio,Cobre,225648.32,24.688
2024,Abril,Colombia,San Antonio,Cobre,14230.48,1.046
2024,Abril,Corea del Sur,San Antonio,Cobre,39487582.86,3654.645
2024,Abril,Corea del Sur,San Antonio,Cobre,3536845.12,350.315
2024,Abril,Corea del Sur,San Antonio,Cobre,4964106.17,503.014
2024,Abril,Corea del Sur,San Antonio,Cobre,728866.5,103.929
2024,Abril,Corea del Sur,San Antonio,Cobre,796701.2,100.32
2024,Abril,Corea del Sur,Valparaíso,Cobre,2820554.13,300.24
2024,Abril,Corea del Sur,Valparaíso,Cobre,11100275.32,1184.74
2024,Abril,Corea del Sur,Valparaíso,Litio,24.0,0.01236
